;AUT;CMUNI;CONEIX_ABASCAL;CONEIX_CASADO;CONEIX_IGLESIAS;CONEIX_RIVERA;CONEIX_SANCHEZ;CP;EDAT;EDATCOD;ESTUDIS;HABI;IDEOLOGIA;ID_AUT;ID_CONEIX_ABASCAL;ID_CONEIX_CASADO;ID_CONEIX_IGLESIAS;ID_CONEIX_RIVERA;ID_CONEIX_SANCHEZ;ID_CONTACTO;ID_EDATCOD;ID_ESTUDIS;ID_HABI;ID_IDEOLOGIA;ID_IMP_ELEC;ID_INT_GEN;ID_INT_SIMP_GEN;ID_OCUPACIO;ID_PERTINEN;ID_PREFER_POLITIC;ID_PROB_VOT_GEN;ID_REC_GEN;ID_SEXE;ID_SIMP_GEN;IMP_ELEC;INT_GEN;INT_SIMP_GEN;OCUPACIO;PERTINEN;PREFER_POLITIC;PROB_VOT_GEN;REC_GEN;REGISTRO;SEXE;SIMP_GEN;TIP_TEL;VAL_ABASCAL;VAL_CASADO;VAL_IGLESIAS;VAL_RIVERA;VAL_SANCHEZ
677;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;29649;35;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Centro izquierda;1;1;1;1;1;1;4615984;2;5;2;2;2;98;4;1;3;4;1;94;2;4.0;Bastante importantes;No sabe;C's;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;Nulo;6251;Mujer;C's;Móviles aleatorios;0.0;5.0;4.0;6.0;7.0
678;País Vasco;1063;Sí;Sí;Sí;Sí;Sí;1139;52;De 45 a 59 años;Universitarios;Hasta 10.000;Centro izquierda;16;1;1;1;1;1;4629557;3;5;1;2;1;99;2;1;3;2;1;2;2;2.0;Muy importantes;No contesta;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;6359;Mujer;PSOE;Fijos BD;0.0;0.0;7.0;5.0;7.0
679;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;41300;46;De 45 a 59 años;Obligatorios;De 10.001 a 100.000;Centro izquierda;1;1;1;1;1;1;4637623;3;2;2;2;2;2;2;7;3;2;2;2;2;;Bastante importantes;PSOE;PSOE;Tareas del hogar;Tan español como de su comunidad;Pedro Sánchez;Probablemente sí;PSOE;6373;Mujer; ;Móviles aleatorios;8.797266514806378;6.0;4.0;5.0;8.0
680;Galicia;36057;Sí;Sí;Sí;Sí;Sí;36314;53;De 45 a 59 años;Obligatorios;De 100.001 a 500.000;Izquierda;12;1;1;1;1;1;4635600;3;2;3;1;2;98;2;7;4;2;1;2;2;2.0;Bastante importantes;No sabe;PSOE;Tareas del hogar;Más de su comunidad que español;Pedro Sánchez;Votará seguro;PSOE;6403;Mujer;PSOE;Fijos BD;0.0;2.0;3.0;3.0;5.0
681;País Vasco;1059;Sí;Sí;Sí;Sí;Sí;1010;52;De 45 a 59 años;Postobligatorios;De 100.001 a 500.000;Izquierda;16;1;1;1;1;1;4611049;3;3;3;1;2;10;10;1;5;2;1;10;2;;Bastante importantes;EH Bildu;EH Bildu;Trabajador;Únicamente de su comunidad;Pedro Sánchez;Votará seguro;EH Bildu;6432;Mujer; ;Fijos BD;0.0;0.0;0.0;0.0;4.0
682;Castilla y León;24089;Sí;Sí;Sí;Sí;Sí;24006;48;De 45 a 59 años;Universitarios;De 100.001 a 500.000;Centro derecha;7;1;1;1;1;1;4625943;3;5;3;4;1;98;95;1;3;98;1;4;2;95.0;Muy importantes;No sabe;Otro partido;Trabajador;Tan español como de su comunidad;No sabe;Votará seguro;C's;6452;Mujer;Otro partido;Fijos BD;0.0;6.0;0.0;7.0;0.0
683;Galicia;15036;Sí;Sí;Sí;Sí;Sí;15405;61;De 60 y más años;Obligatorios;De 10.001 a 100.000;Centro derecha;12;1;1;1;1;1;4641017;4;2;2;4;3;1;1;7;3;1;1;1;2;;Poco importantes;PP;PP;Tareas del hogar;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;6480;Mujer; ;Fijos BD;4.0;7.0;0.0;6.0;3.0
684;Galicia;15036;No;Sí;Sí;Sí;Sí;15405;66;De 60 y más años;Postobligatorios;De 10.001 a 100.000;Derecha;12;2;1;1;1;1;4626466;4;3;2;5;1;1;1;7;3;1;1;1;2;;Muy importantes;PP;PP;Tareas del hogar;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;6518;Mujer; ;Fijos BD;3.093561417800859;7.656073808303434;6.417505030181086;7.53522554485555;7.00701051577366
685;Castilla y León;9018;No;No;Sí;Sí;Sí;99998;80;De 60 y más años;Sin estudios obligatorios acabados;De 10.001 a 100.000;No sabe;7;2;2;1;1;1;4647432;4;1;2;98;3;98;97;6;3;98;1;98;2;97.0;Poco importantes;No sabe;Ninguno;Jubilado, pensionista;Tan español como de su comunidad;No sabe;Votará seguro;No sabe / No recuerda;6541;Mujer;Ninguno;Fijos BD;3.093561417800859;3.894485893630233;5.0;7.53522554485555;7.00701051577366
686;Galicia;15078;Sí;Sí;Sí;Sí;Sí;15893;54;De 45 a 59 años;Obligatorios;De 10.001 a 100.000;Centro izquierda;12;1;1;1;1;1;4645291;3;2;2;2;98;2;2;1;4;2;2;2;2;;No sabe;PSOE;PSOE;Trabajador;Más de su comunidad que español;Pedro Sánchez;Probablemente sí;PSOE;6548;Mujer; ;Fijos BD;0.0;1.0;3.0;3.0;6.0
687;Galicia;15054;Sí;Sí;Sí;Sí;Sí;15570;55;De 45 a 59 años;Postobligatorios;De 10.001 a 100.000;Centro izquierda;12;1;1;1;1;1;4608652;3;3;2;2;2;99;99;7;3;98;1;99;2;99.0;Bastante importantes;No contesta;No contesta;Tareas del hogar;Tan español como de su comunidad;No sabe;Votará seguro;No contesta;6578;Mujer;No contesta;Fijos BD;1.0;5.0;5.0;5.0;5.0
688;Castilla - la Mancha;13006;Sí;Sí;Sí;Sí;Sí;99999;84;De 60 y más años;Sin estudios obligatorios acabados;Hasta 10.000;Centro izquierda;8;1;1;1;1;1;4619566;4;1;1;2;2;98;2;7;3;2;1;2;2;2.0;Bastante importantes;No sabe;PSOE;Tareas del hogar;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;6606;Mujer;PSOE;Fijos BD;0.0;2.0;1.0;0.0;10.0
689;Castilla - la Mancha;45032;No;Sí;Sí;Sí;Sí;45181;40;De 30 a 44 años;Obligatorios;Hasta 10.000;Centro izquierda;8;2;1;1;1;1;4648141;2;2;1;2;3;98;98;7;3;97;1;2;2;98.0;Poco importantes;No sabe;No sabe;Tareas del hogar;Tan español como de su comunidad;Ninguno de estos;Votará seguro;PSOE;6620;Mujer;No sabe;Fijos BD;3.093561417800859;7.656073808303434;6.417505030181086;5.0;7.00701051577366
690;Castilla - la Mancha;19171;Sí;Sí;Sí;Sí;Sí;19180;67;De 60 y más años;Universitarios;Hasta 10.000;Derecha;8;1;1;1;1;1;4646404;4;5;1;5;1;1;1;6;2;1;1;1;2;;Muy importantes;PP;PP;Jubilado, pensionista;Más español que de su comunidad;Pablo Casado;Votará seguro;PP;6650;Mujer; ;Fijos BD;8.0;8.0;3.0;8.0;4.0
691;Castilla y León;34225;Sí;Sí;Sí;Sí;Sí;34190;63;De 60 y más años;Obligatorios;Hasta 10.000;Izquierda;7;1;1;1;1;1;4623386;4;2;1;1;1;2;2;6;1;2;1;2;2;;Muy importantes;PSOE;PSOE;Jubilado, pensionista;Únicamente español;Pedro Sánchez;Votará seguro;PSOE;6655;Mujer; ;Fijos BD;0.0;4.0;6.0;3.0;8.0
692;Castilla - la Mancha;45113;Sí;Sí;Sí;Sí;Sí;45130;46;De 45 a 59 años;Postobligatorios profesionales;Hasta 10.000;Izquierda;8;1;1;1;1;1;4643724;3;4;1;1;1;2;2;5;3;2;1;2;2;;Muy importantes;PSOE;PSOE;Parado;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;6692;Mujer; ;Fijos BD;0.0;1.0;4.0;5.0;8.0
693;Canarias;35013;Sí;Sí;Sí;Sí;Sí;35420;60;De 60 y más años;Obligatorios;Hasta 10.000;Centro derecha;5;1;1;1;1;1;4599642;4;2;1;4;1;98;1;5;3;1;1;97;2;1.0;Muy importantes;No sabe;PP;Parado;Tan español como de su comunidad;Pablo Casado;Votará seguro;No votó;6706;Mujer;PP;Fijos BD;4.0;7.0;4.0;6.0;5.0
694;Galicia;15089;Sí;Sí;Sí;Sí;Sí;15885;43;De 30 a 44 años;Postobligatorios profesionales;Hasta 10.000;Izquierda;12;1;1;1;1;1;4599243;2;4;1;1;1;2;2;1;4;2;1;2;2;;Muy importantes;PSOE;PSOE;Trabajador;Más de su comunidad que español;Pedro Sánchez;Votará seguro;PSOE;6725;Mujer; ;Fijos BD;4.0;5.0;6.0;5.0;8.0
695;Comunitat Valenciana;3100;Sí;Sí;Sí;Sí;Sí;3690;58;De 45 a 59 años;Obligatorios;Hasta 10.000;Izquierda;10;1;1;1;1;1;4606512;3;2;1;1;1;5;5;7;3;2;1;13;2;;Muy importantes;Unidas Podemos;Unidas Podemos;Tareas del hogar;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;Compromís + Podemos + IU;6727;Mujer; ;Fijos BD;0.0;0.0;6.417505030181086;0.0;7.0
696;Castilla - la Mancha;13024;Sí;Sí;Sí;Sí;Sí;13450;25;De 18 a 29 años;Postobligatorios profesionales;Hasta 10.000;Izquierda;8;1;1;1;1;1;4613424;1;4;1;1;3;2;2;8;3;2;1;2;2;;Poco importantes;PSOE;PSOE;Estudiante;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;6754;Mujer; ;Fijos BD;0.0;5.0;5.0;3.0;9.0
697;Castilla - la Mancha;19105;Sí;Sí;Sí;Sí;Sí;19160;48;De 45 a 59 años;Postobligatorios profesionales;Hasta 10.000;Izquierda;8;1;1;1;1;1;4603263;3;4;1;1;1;2;2;5;1;2;2;97;2;;Muy importantes;PSOE;PSOE;Parado;Únicamente español;Pedro Sánchez;Probablemente sí;No votó;6768;Mujer; ;Fijos BD;5.0;5.0;5.0;5.0;5.0
698;Castilla y León;24185;Sí;Sí;Sí;Sí;Sí;24717;57;De 45 a 59 años;Postobligatorios profesionales;Hasta 10.000;No sabe;7;1;1;1;1;1;4618898;3;4;1;98;4;98;97;7;3;98;98;97;2;97.0;Nada importantes;No sabe;Ninguno;Tareas del hogar;Tan español como de su comunidad;No sabe;No sabe;No votó;6819;Mujer;Ninguno;Fijos BD;8.797266514806378;7.656073808303434;6.417505030181086;7.53522554485555;7.00701051577366
699;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;4006;28;De 18 a 29 años;Universitarios;De 100.001 a 500.000;Centro;1;1;1;1;1;1;4602413;1;5;3;3;1;98;98;1;1;98;1;97;2;98.0;Muy importantes;No sabe;No sabe;Trabajador;Únicamente español;No sabe;Votará seguro;No votó;6882;Mujer;No sabe;Móviles aleatorios;8.797266514806378;5.0;4.0;5.0;5.0
700;Asturias, Principado de;99995;Sí;Sí;Sí;Sí;Sí;33114;69;De 60 y más años;Obligatorios;Hasta 10.000;Izquierda;3;1;1;1;1;1;4614477;4;2;1;1;1;2;2;6;1;2;1;2;2;;Muy importantes;PSOE;PSOE;Jubilado, pensionista;Únicamente español;Pedro Sánchez;Votará seguro;PSOE;6887;Mujer; ;Móviles aleatorios;0.0;1.0;7.0;5.0;10.0
701;Comunitat Valenciana;46204;No;Sí;Sí;Sí;Sí;46540;68;De 60 y más años;Universitarios;Hasta 10.000;Centro izquierda;10;2;1;1;1;1;4610726;4;5;1;2;1;4;4;6;2;97;1;1;2;;Muy importantes;C's;C's;Jubilado, pensionista;Más español que de su comunidad;Ninguno de estos;Votará seguro;PP;6892;Mujer; ;Fijos BD;3.093561417800859;7.0;5.0;9.0;4.0
702;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;11611;39;De 30 a 44 años;Universitarios;Hasta 10.000;Centro izquierda;1;1;1;1;1;1;4621272;2;5;1;2;2;98;2;1;1;4;1;2;2;2.0;Bastante importantes;No sabe;PSOE;Trabajador;Únicamente español;Albert Rivera;Votará seguro;PSOE;6928;Mujer;PSOE;Móviles aleatorios;8.797266514806378;4.0;4.0;6.0;2.0
703;Castilla y León;99995;Sí;Sí;Sí;Sí;Sí;49010;70;De 60 y más años;Universitarios;De 10.001 a 100.000;Centro derecha;7;1;1;1;1;1;4601870;4;5;2;4;1;1;1;6;1;1;1;1;2;;Muy importantes;PP;PP;Jubilado, pensionista;Únicamente español;Pablo Casado;Votará seguro;PP;6938;Mujer; ;Móviles aleatorios;8.0;10.0;6.417505030181086;6.0;0.0
704;Comunitat Valenciana;99995;Sí;Sí;Sí;Sí;Sí;12001;18;De 18 a 29 años;Obligatorios;De 100.001 a 500.000;Centro izquierda;10;1;1;1;1;1;4635059;1;2;3;2;1;2;2;8;3;2;1;97;2;;Muy importantes;PSOE;PSOE;Estudiante;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;No votó;6949;Mujer; ;Móviles aleatorios;2.0;4.0;6.0;5.0;8.0
705;Andalucía;41091;No;Sí;Sí;Sí;Sí;41006;25;De 18 a 29 años;Postobligatorios;Más de 500.000;Izquierda;1;2;1;1;1;1;4642192;1;3;4;1;3;2;2;1;3;2;2;2;2;;Poco importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Probablemente sí;PSOE;6978;Mujer; ;Móviles aleatorios;3.093561417800859;6.0;2.0;5.0;7.0
706;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;99998;86;De 60 y más años;Sin estudios obligatorios acabados;Hasta 10.000;Izquierda;1;1;1;1;1;1;4606092;4;1;1;1;2;2;2;6;3;2;1;2;2;;Bastante importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;7038;Mujer; ;Móviles aleatorios;4.0;8.0;5.0;7.0;10.0
707;Comunitat Valenciana;46042;Sí;Sí;Sí;Sí;Sí;46812;25;De 18 a 29 años;Universitarios;Hasta 10.000;Izquierda;10;1;1;1;1;1;4612594;1;5;1;1;2;2;2;8;3;2;2;2;1;;Bastante importantes;PSOE;PSOE;Estudiante;Tan español como de su comunidad;Pedro Sánchez;Probablemente sí;PSOE;7041;Hombre; ;Fijos BD;0.0;3.0;7.0;5.0;8.0
708;Canarias;99995;Sí;Sí;Sí;Sí;Sí;35015;31;De 30 a 44 años;Postobligatorios profesionales;De 100.001 a 500.000;Centro derecha;5;1;1;1;1;1;4611402;2;4;3;4;2;98;15;1;3;97;1;15;2;15.0;Bastante importantes;No sabe;PACMA;Trabajador;Tan español como de su comunidad;Ninguno de estos;Votará seguro;PACMA;7045;Mujer;PACMA;Móviles aleatorios;4.0;5.0;5.0;5.0;2.0
709;Galicia;99995;Sí;Sí;Sí;Sí;Sí;36210;59;De 45 a 59 años;Universitarios;De 100.001 a 500.000;Centro;12;1;1;1;1;1;4631630;3;5;3;3;2;98;2;1;3;2;2;99;2;2.0;Bastante importantes;No sabe;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Probablemente sí;No contesta;7165;Mujer;PSOE;Móviles aleatorios;3.0;5.0;5.0;5.0;5.0
710;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;18565;47;De 45 a 59 años;Obligatorios;Hasta 10.000;Izquierda;1;1;1;1;1;1;4608381;3;2;1;1;2;2;2;5;3;2;1;1;2;;Bastante importantes;PSOE;PSOE;Parado;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PP;7201;Mujer; ;Móviles aleatorios;5.0;5.0;0.0;5.0;9.0
711;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28029;38;De 30 a 44 años;Sin estudios obligatorios acabados;Más de 500.000;Derecha;13;1;1;1;1;1;4625894;2;1;4;5;1;99;98;1;3;4;1;97;2;98.0;Muy importantes;No contesta;No sabe;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;No votó;7208;Mujer;No sabe;Móviles aleatorios;5.0;6.0;7.0;9.0;5.0
712;Galicia;27051;No;Sí;Sí;Sí;Sí;27880;36;De 30 a 44 años;Universitarios;Hasta 10.000;Centro izquierda;12;2;1;1;1;1;4649203;2;5;1;2;1;4;4;1;3;4;1;1;2;;Muy importantes;C's;C's;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;PP;7221;Mujer; ;Móviles buzones;3.093561417800859;6.0;3.0;7.0;5.0
713;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;18830;61;De 60 y más años;Obligatorios;Hasta 10.000;Izquierda;1;1;1;1;1;1;4644861;4;2;1;1;1;2;2;1;3;2;1;2;2;;Muy importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;7242;Mujer; ;Móviles aleatorios;0.0;0.0;4.0;0.0;10.0
714;Galicia;32054;Sí;Sí;Sí;Sí;Sí;99998;65;De 60 y más años;Postobligatorios;De 100.001 a 500.000;Centro;12;1;1;1;1;1;4596462;4;3;3;3;4;99;97;6;3;4;1;2;2;97.0;Nada importantes;No contesta;Ninguno;Jubilado, pensionista;Tan español como de su comunidad;Albert Rivera;Votará seguro;PSOE;7282;Mujer;Ninguno;Fijos buzones;0.0;0.0;0.0;0.0;0.0
715;Canarias;35016;No;Sí;Sí;Sí;Sí;35018;24;De 18 a 29 años;Universitarios;De 100.001 a 500.000;Centro;5;2;1;1;1;1;4639246;1;5;3;3;4;94;15;1;4;97;2;98;2;15.0;Nada importantes;Nulo;PACMA;Trabajador;Más de su comunidad que español;Ninguno de estos;Probablemente sí;No sabe / No recuerda;7305;Mujer;PACMA;Móviles buzones;3.093561417800859;0.0;0.0;0.0;0.0
716;Comunitat Valenciana;99995;No;Sí;Sí;Sí;Sí;12540;36;De 30 a 44 años;Postobligatorios profesionales;De 10.001 a 100.000;Centro derecha;10;2;1;1;1;1;4610799;2;4;2;4;4;98;97;1;3;97;2;1;2;97.0;Nada importantes;No sabe;Ninguno;Trabajador;Tan español como de su comunidad;Ninguno de estos;Probablemente sí;PP;7308;Mujer;Ninguno;Móviles aleatorios;3.093561417800859;5.0;4.0;6.0;5.0
717;Comunitat Valenciana;99995;Sí;Sí;Sí;Sí;Sí;46740;65;De 60 y más años;Universitarios;De 10.001 a 100.000;Centro;10;1;1;1;1;1;4602622;4;5;2;3;1;1;1;6;3;1;1;1;1;;Muy importantes;PP;PP;Jubilado, pensionista;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;7317;Hombre; ;Móviles aleatorios;1.0;7.0;1.0;6.0;1.0
718;Castilla y León;9059;Sí;Sí;Sí;Sí;Sí;9007;42;De 30 a 44 años;Postobligatorios;De 100.001 a 500.000;Centro;7;1;1;1;1;1;4603200;2;3;3;3;2;98;98;7;1;98;1;4;2;98.0;Bastante importantes;No sabe;No sabe;Tareas del hogar;Únicamente español;No sabe;Votará seguro;C's;7336;Mujer;No sabe;Fijos buzones;5.0;8.0;0.0;8.0;1.0
719;Galicia;27010;No;Sí;Sí;Sí;Sí;27269;42;De 30 a 44 años;Universitarios;Hasta 10.000;Izquierda;12;2;1;1;1;1;4649592;2;5;1;1;1;95;95;1;5;2;1;95;2;;Muy importantes;Otro partido;Otro partido;Trabajador;Únicamente de su comunidad;Pedro Sánchez;Votará seguro;Otro partido;7343;Mujer; ;Móviles buzones;3.093561417800859;0.0;5.0;0.0;7.0
720;Murcia, Región de;99995;Sí;Sí;Sí;Sí;Sí;30011;38;De 30 a 44 años;Universitarios;De 100.001 a 500.000;Centro izquierda;14;1;1;1;1;1;4646394;2;5;3;2;1;98;97;1;99;97;2;2;2;97.0;Muy importantes;No sabe;Ninguno;Trabajador;No contesta;Ninguno de estos;Probablemente sí;PSOE;7349;Mujer;Ninguno;Móviles aleatorios;4.0;4.0;4.0;4.0;4.0
721;Galicia;27058;No;Sí;No;Sí;Sí;99998;90;De 60 y más años;Sin estudios obligatorios acabados;Hasta 10.000;Derecha;12;2;1;2;1;1;4620504;4;1;1;5;2;1;1;6;1;1;1;1;2;;Bastante importantes;PP;PP;Jubilado, pensionista;Únicamente español;Pablo Casado;Votará seguro;PP;7377;Mujer; ;Fijos buzones;3.093561417800859;7.656073808303434;3.689453117092898;10.0;7.00701051577366
722;Canarias;35016;Sí;Sí;Sí;Sí;Sí;35016;22;De 18 a 29 años;Postobligatorios profesionales;De 100.001 a 500.000;Izquierda;5;1;1;1;1;1;4629244;1;4;3;1;2;98;99;8;3;14;1;97;1;99.0;Bastante importantes;No sabe;No contesta;Estudiante;Tan español como de su comunidad;Santiago Abascal;Votará seguro;No votó;7394;Hombre;No contesta;Fijos buzones;7.0;5.0;5.0;5.0;5.0
723;Galicia;32069;Sí;Sí;Sí;Sí;Sí;32400;39;De 30 a 44 años;Postobligatorios;Hasta 10.000;Centro;12;1;1;1;1;1;4625548;2;3;1;3;4;15;15;1;3;4;2;15;2;;Nada importantes;PACMA;PACMA;Trabajador;Tan español como de su comunidad;Albert Rivera;Probablemente sí;PACMA;7412;Mujer; ;Fijos buzones;5.0;5.0;0.0;5.0;5.0
724;Aragón;50297;Sí;Sí;Sí;Sí;Sí;50022;35;De 30 a 44 años;Postobligatorios;Más de 500.000;Centro izquierda;2;1;1;1;1;1;4605346;2;3;4;2;2;2;2;1;3;2;2;2;1;;Bastante importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Probablemente sí;PSOE;7468;Hombre; ;Móviles aleatorios;0.0;3.0;4.0;6.0;6.0
725;Canarias;35031;Sí;Sí;Sí;Sí;Sí;35217;42;De 30 a 44 años;Obligatorios;Hasta 10.000;Derecha;5;1;1;1;1;1;4630709;2;2;1;5;1;1;1;5;3;2;1;1;2;;Muy importantes;PP;PP;Parado;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PP;7488;Mujer; ;Móviles buzones;4.0;6.0;2.0;5.0;7.0
726;Galicia;15030;Sí;Sí;Sí;Sí;Sí;15001;70;De 60 y más años;Postobligatorios profesionales;De 100.001 a 500.000;Centro;12;1;1;1;1;1;4600860;4;4;3;3;1;98;97;6;3;4;2;1;2;97.0;Muy importantes;No sabe;Ninguno;Jubilado, pensionista;Tan español como de su comunidad;Albert Rivera;Probablemente sí;PP;7510;Mujer;Ninguno;Fijos buzones;1.0;3.0;1.0;4.0;2.0
727;Madrid, Comunidad de;99995;Sí;Sí;Sí;Sí;Sí;28970;41;De 30 a 44 años;Postobligatorios;De 10.001 a 100.000;Centro;13;1;1;1;1;1;4626375;2;3;2;3;1;4;4;1;1;4;1;4;2;;Muy importantes;C's;C's;Trabajador;Únicamente español;Albert Rivera;Votará seguro;C's;7513;Mujer; ;Móviles aleatorios;0.0;5.0;5.0;7.0;5.0
728;País Vasco;48020;Sí;Sí;Sí;Sí;Sí;48014;42;De 30 a 44 años;Universitarios;De 100.001 a 500.000;Izquierda;16;1;1;1;1;1;4638769;2;5;3;1;2;2;2;7;3;2;1;2;2;;Bastante importantes;PSOE;PSOE;Tareas del hogar;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;7530;Mujer; ;Fijos buzones;0.0;2.0;5.0;2.0;9.0
729;Rioja, La;26089;Sí;Sí;Sí;Sí;Sí;26001;70;De 60 y más años;Postobligatorios;De 100.001 a 500.000;Izquierda;17;1;1;1;1;1;4632059;4;3;3;1;2;2;2;7;4;2;1;2;2;;Bastante importantes;PSOE;PSOE;Tareas del hogar;Más de su comunidad que español;Pedro Sánchez;Votará seguro;PSOE;7540;Mujer; ;Fijos buzones;0.0;1.0;5.0;2.0;6.0
730;Galicia;27014;Sí;Sí;Sí;Sí;Sí;27393;28;De 18 a 29 años;Universitarios;Hasta 10.000;Izquierda;12;1;1;1;1;1;4605425;1;5;1;1;1;5;5;8;4;5;1;2;1;;Muy importantes;Unidas Podemos;Unidas Podemos;Estudiante;Más de su comunidad que español;Pablo Iglesias;Votará seguro;PSOE;7581;Hombre; ;Móviles buzones;0.0;1.0;7.0;4.0;2.0
731;Murcia, Región de;99995;Sí;Sí;Sí;Sí;Sí;99998;84;De 60 y más años;Obligatorios;De 100.001 a 500.000;Derecha;14;1;1;1;1;1;4605628;4;2;3;5;2;14;14;6;3;1;2;97;2;;Bastante importantes;Vox;Vox;Jubilado, pensionista;Tan español como de su comunidad;Pablo Casado;Probablemente sí;No votó;7593;Mujer; ;Móviles aleatorios;10.0;9.0;0.0;8.0;0.0
732;Comunitat Valenciana;3100;Sí;Sí;Sí;Sí;Sí;99998;81;De 60 y más años;Sin estudios obligatorios acabados;Hasta 10.000;Izquierda;10;1;1;1;1;1;4643586;4;1;1;1;1;2;2;6;3;2;1;2;2;;Muy importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;7599;Mujer; ;Fijos buzones;0.0;0.0;6.0;3.0;9.0
733;Galicia;99995;Sí;Sí;Sí;Sí;Sí;36820;54;De 45 a 59 años;Obligatorios;Hasta 10.000;Derecha;12;1;1;1;1;1;4646034;3;2;1;5;2;1;1;7;3;1;1;2;2;;Bastante importantes;PP;PP;Tareas del hogar;Tan español como de su comunidad;Pablo Casado;Votará seguro;PSOE;7603;Mujer; ;Móviles aleatorios;4.0;8.0;0.0;5.0;3.0
734;Canarias;99995;Sí;Sí;Sí;Sí;Sí;38107;40;De 30 a 44 años;Obligatorios;De 100.001 a 500.000;Centro;5;1;1;1;1;1;4642383;2;2;3;3;2;98;2;1;3;4;1;1;1;2.0;Bastante importantes;No sabe;PSOE;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;PP;7630;Hombre;PSOE;Móviles aleatorios;5.0;3.0;0.0;7.0;6.0
735;Castilla y León;99995;Sí;Sí;Sí;Sí;Sí;24439;65;De 60 y más años;Obligatorios;Hasta 10.000;Centro;7;1;1;1;1;1;4637064;4;2;1;3;2;4;4;6;1;4;1;4;2;;Bastante importantes;C's;C's;Jubilado, pensionista;Únicamente español;Albert Rivera;Votará seguro;C's;7632;Mujer; ;Móviles aleatorios;2.0;5.0;0.0;10.0;0.0
736;Madrid, Comunidad de;28148;Sí;Sí;Sí;Sí;Sí;28850;66;De 60 y más años;Obligatorios;De 100.001 a 500.000;Izquierda;13;1;1;1;1;1;4599952;4;2;3;1;1;2;2;7;3;2;1;2;2;;Muy importantes;PSOE;PSOE;Tareas del hogar;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;7645;Mujer; ;Fijos buzones;0.0;0.0;0.0;0.0;10.0
737;Castilla y León;47114;Sí;Sí;Sí;Sí;Sí;99998;80;De 60 y más años;Obligatorios;Hasta 10.000;Derecha;7;1;1;1;1;1;4640142;4;2;1;5;2;98;1;6;3;1;1;1;2;1.0;Bastante importantes;No sabe;PP;Jubilado, pensionista;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;7692;Mujer;PP;Fijos buzones;4.0;8.0;2.0;6.0;4.0
738;Madrid, Comunidad de;28074;Sí;Sí;Sí;Sí;Sí;28912;73;De 60 y más años;Sin estudios obligatorios acabados;De 100.001 a 500.000;Centro derecha;13;1;1;1;1;1;4622942;4;1;3;4;3;4;4;7;2;4;1;5;2;;Poco importantes;C's;C's;Tareas del hogar;Más español que de su comunidad;Albert Rivera;Votará seguro;Unidos Podemos;7710;Mujer; ;Fijos buzones;5.0;6.0;3.0;8.0;4.0
739;Asturias, Principado de;33023;Sí;Sí;Sí;Sí;Sí;33700;61;De 60 y más años;Postobligatorios profesionales;Hasta 10.000;Centro;3;1;1;1;1;1;4595271;4;4;1;3;3;98;99;1;4;4;1;4;2;99.0;Poco importantes;No sabe;No contesta;Trabajador;Más de su comunidad que español;Albert Rivera;Votará seguro;C's;7732;Mujer;No contesta;Fijos BD;4.0;5.0;6.0;6.0;5.0
